epoch;loss;lr;precision;recall;val_loss;val_precision;val_recall
19;0.0837101861834526;0.00020000001;0.7570202946662903;0.7049216032028198;0.06952051818370819;0.7292424440383911;0.7907426953315735
20;0.0835471898317337;0.00020000001;0.7569776773452759;0.7055374383926392;0.06731884181499481;0.7783117890357971;0.7268537282943726
21;0.08305845409631729;0.00020000001;0.7553358674049377;0.7131381034851074;0.06764306128025055;0.8075549006462097;0.6809784770011902
22;0.08331780135631561;0.00020000001;0.7586572170257568;0.7043790817260742;0.06874608248472214;0.7556453943252563;0.7554168105125427
23;0.08221185207366943;0.00020000001;0.761056661605835;0.7104153037071228;0.06822867691516876;0.7575779557228088;0.7507591247558594
24;0.08220692723989487;0.00020000001;0.7612137794494629;0.7101353406906128;0.0691109374165535;0.7257162928581238;0.8071474432945251
25;0.08145465701818466;2.0000001e-05;0.757398247718811;0.726587176322937;0.06638173758983612;0.7788543105125427;0.7322977781295776
26;0.08130483329296112;2.0000001e-05;0.7644526958465576;0.7135217785835266;0.06619951874017715;0.7692650556564331;0.7515454888343811
27;0.08090321719646454;2.0000001e-05;0.766210675239563;0.7154225707054138;0.0661371722817421;0.7708564400672913;0.7488476634025574
28;0.08081161230802536;2.0000001e-05;0.7645055651664734;0.7177728414535522;0.0666559562087059;0.7868083119392395;0.720272421836853
29;0.08096928894519806;2.0000001e-05;0.7633728981018066;0.7196884751319885;0.06640385091304779;0.7806591987609863;0.7298297882080078
30;0.08083880692720413;2.0000001e-05;0.7666224837303162;0.7146705389022827;0.06614269316196442;0.7744790315628052;0.7410203218460083
31;0.08078932017087936;1e-05;0.763139009475708;0.7206394076347351;0.06625500321388245;0.773354172706604;0.7428350448608398
32;0.0806257352232933;1e-05;0.7652773261070251;0.7185459733009338;0.066197969019413;0.774605393409729;0.7391451597213745
33;0.08063553273677826;1e-05;0.7668540477752686;0.716394305229187;0.06597960740327835;0.7755895256996155;0.7384797930717468
34;0.08031494915485382;1e-05;0.766847550868988;0.7194085121154785;0.06595654785633087;0.77049320936203;0.7474322319030762
35;0.08040474355220795;1e-05;0.7643401026725769;0.7221590876579285;0.06587770581245422;0.7708930969238281;0.7479040622711182
36;0.08063602447509766;1e-05;0.7642061114311218;0.7227874398231506;0.06605497747659683;0.7719988226890564;0.7459321022033691
37;0.08044583350419998;1e-05;0.7642939686775208;0.7223288416862488;0.0659601166844368;0.7752687931060791;0.7414195537567139
38;0.08058831840753555;1e-05;0.762472927570343;0.7258538603782654;0.06586727499961853;0.7788257002830505;0.7362658381462097
39;0.08053826540708542;1e-05;0.7687414884567261;0.7137138843536377;0.06584765017032623;0.7754471302032471;0.7406331896781921
40;0.08016316592693329;1e-05;0.766232430934906;0.721107542514801;0.06569663435220718;0.7720181345939636;0.7459321022033691
41;0.08050031214952469;1e-05;0.7652214765548706;0.7209417223930359;0.06577472388744354;0.7765989899635315;0.7376934289932251
42;0.08010369539260864;1e-05;0.7677676677703857;0.7203763127326965;0.06560488790273666;0.7697727680206299;0.75074702501297
43;0.08028065413236618;1e-05;0.7651160359382629;0.7230996489524841;0.06568621098995209;0.7762600183486938;0.7397379875183105
44;0.08015473186969757;1e-05;0.7678629755973816;0.7198834419250488;0.06593431532382965;0.774476170539856;0.7422543168067932
45;0.07997593283653259;1e-05;0.7654497623443604;0.7249008417129517;0.06563480198383331;0.7795597314834595;0.7338946461677551
46;0.08012765645980835;1e-05;0.7660407423973083;0.7235342860221863;0.06567852199077606;0.7821140885353088;0.7302532196044922
47;0.0802551805973053;1e-05;0.7691166400909424;0.7175830602645874;0.06572328507900238;0.7588813304901123;0.7665106058120728
48;0.08000218868255615;1e-05;0.7649508714675903;0.726192831993103;0.06546623259782791;0.7747950553894043;0.7419881820678711
49;0.07981588691473007;1e-05;0.7665174603462219;0.7262692451477051;0.0659271851181984;0.7698113322257996;0.7502631545066833
50;0.07984364777803421;1e-05;0.7676452994346619;0.7214348316192627;0.06586618721485138;0.7773464918136597;0.7389395236968994
51;0.07981857657432556;1e-05;0.7662839293479919;0.7261356711387634;0.06572622060775757;0.7727653980255127;0.7462708353996277
52;0.07986687123775482;1e-05;0.7664543390274048;0.7243445515632629;0.06555481255054474;0.779917299747467;0.7369675636291504
53;0.0796835795044899;1e-05;0.7685176730155945;0.7228466868400574;0.0656970664858818;0.7693812847137451;0.7517148852348328
54;0.07944722473621368;1e-05;0.7659597992897034;0.7290635704994202;0.06544937938451767;0.7772921919822693;0.740185558795929
55;0.0795639380812645;1e-05;0.7709664106369019;0.7192571759223938;0.06546612083911896;0.7640511989593506;0.7624335885047913
56;0.07983613014221191;1e-05;0.766209602355957;0.7261366844177246;0.06566442549228668;0.7675592303276062;0.7563604712486267
57;0.07964504510164261;1e-05;0.766991913318634;0.7254192233085632;0.06539401412010193;0.7751138210296631;0.7454723715782166
58;0.07949027419090271;1e-05;0.7689856886863708;0.7237102389335632;0.06547024101018906;0.7707139849662781;0.7519447207450867
59;0.07953745126724243;1e-05;0.7666452527046204;0.728614866733551;0.0653333067893982;0.7729254364967346;0.7485573291778564
60;0.07947047054767609;1e-05;0.7706915736198425;0.7218268513679504;0.06541632115840912;0.7649526596069336;0.7611028552055359
61;0.07916977256536484;1e-05;0.7697504162788391;0.7261397838592529;0.06545267254114151;0.7710080146789551;0.7496945261955261
62;0.07926476001739502;1e-05;0.7693159580230713;0.7265565395355225;0.06544908136129379;0.768234133720398;0.7567839026451111
63;0.07935800403356552;1e-05;0.7678534984588623;0.7267101407051086;0.06542526185512543;0.7782049179077148;0.7396048903465271
64;0.07954680174589157;1e-05;0.7700481414794922;0.7217236757278442;0.06528954207897186;0.7702863216400146;0.7524407505989075
65;0.0791877880692482;1e-05;0.7686238288879395;0.7285251617431641;0.06520148366689682;0.7694147229194641;0.7551264762878418
66;0.07901669293642044;1e-05;0.7704992890357971;0.7268109917640686;0.06492847204208374;0.7718271613121033;0.7516301870346069
67;0.07880637049674988;1e-05;0.7704641819000244;0.7271292209625244;0.06500882655382156;0.7693017721176147;0.7559370398521423
68;0.0788615271449089;1e-05;0.7717909216880798;0.7257769107818604;0.06505275517702103;0.7671109437942505;0.76040118932724
69;0.07921218872070312;1e-05;0.7685756087303162;0.7277674078941345;0.06517891585826874;0.7787415981292725;0.7417824864387512
70;0.07894956320524216;1e-05;0.7720457911491394;0.7236782908439636;0.06496180593967438;0.7762564420700073;0.7455570697784424
71;0.07879479974508286;1e-05;0.7692331075668335;0.7314125299453735;0.06496655941009521;0.7733685970306396;0.7499969601631165
72;0.07891455292701721;1e-05;0.7727364301681519;0.722942590713501;0.06502693891525269;0.7651484608650208;0.7639821171760559
73;0.0788460522890091;1e-05;0.769636332988739;0.7302975654602051;0.0649736151099205;0.7674811482429504;0.7584655284881592
74;0.07850916683673859;1e-05;0.7701477408409119;0.7315926551818848;0.06484862416982651;0.7771621346473694;0.7449037432670593
75;0.0787063017487526;1e-05;0.7710593938827515;0.7282992601394653;0.0648559182882309;0.7766473889350891;0.7453029751777649
76;0.07860368490219116;1e-05;0.771230936050415;0.7292031645774841;0.0649547204375267;0.7684152722358704;0.7602438926696777
77;0.07874007523059845;1e-05;0.7700946927070618;0.7313212752342224;0.06483788788318634;0.7727385759353638;0.7533965110778809
78;0.07837431132793427;1e-05;0.77437824010849;0.7256097793579102;0.06458799540996552;0.7761884331703186;0.7490412592887878
79;0.07865427434444427;1e-05;0.769543468952179;0.7316877841949463;0.06468810886144638;0.7749806046485901;0.7493194937705994
80;0.0782657191157341;1e-05;0.7751020193099976;0.7252414226531982;0.06442078202962875;0.7799860239028931;0.7430527806282043
81;0.0784882977604866;1e-05;0.7734992504119873;0.7268133759498596;0.0647888258099556;0.769433856010437;0.7579936981201172
82;0.07840782403945923;1e-05;0.7711606621742249;0.7310667634010315;0.06488128751516342;0.7667962312698364;0.761489987373352
83;0.07808063924312592;1e-05;0.7721211910247803;0.7334253787994385;0.06515718251466751;0.7596240639686584;0.7734547853469849
84;0.07823850214481354;1e-05;0.7729187607765198;0.7290981411933899;0.06457695364952087;0.7755928039550781;0.7510374188423157
85;0.07862015813589096;1e-05;0.7716343998908997;0.7303833365440369;0.06492597609758377;0.7734952569007874;0.750456690788269
86;0.07807330042123795;1e-05;0.772617518901825;0.7323488593101501;0.06472364068031311;0.7669932246208191;0.7624093890190125
87;0.0779784619808197;1e-05;0.7738267183303833;0.7309160232543945;0.0642901062965393;0.7762622237205505;0.7518358826637268
88;0.07781235128641129;1e-05;0.7752925157546997;0.7300581336021423;0.06493420153856277;0.7618473768234253;0.7723175883293152
89;0.07772256433963776;1e-05;0.7723150253295898;0.7342392802238464;0.06456030905246735;0.7764230966567993;0.7496340274810791
90;0.07790745049715042;1e-05;0.7739886045455933;0.7313030958175659;0.0643303319811821;0.7853013277053833;0.7378748655319214
91;0.07765938341617584;1e-05;0.7752970457077026;0.7302941679954529;0.06459947675466537;0.7670769691467285;0.7659540772438049
92;0.07780172675848007;1e-05;0.7729049921035767;0.7350503206253052;0.0648873969912529;0.7621355056762695;0.7705996632575989
93;0.07772199809551239;1e-05;0.7721229195594788;0.7359641194343567;0.06443063914775848;0.7750891447067261;0.752162516117096
94;0.07784155011177063;1e-05;0.7735682725906372;0.733086347579956;0.06456227600574493;0.7652133107185364;0.7673332691192627
95;0.0777067169547081;1e-05;0.7741628289222717;0.7340513467788696;0.06442369520664215;0.7711116075515747;0.758489727973938
96;0.07790031284093857;1e-05;0.7732436060905457;0.7336151003837585;0.06537459045648575;0.7613241076469421;0.7726805210113525
97;0.07770951092243195;1e-05;0.775330662727356;0.731290876865387;0.06494873762130737;0.7701437473297119;0.7591308951377869
98;0.07754963636398315;1e-05;0.7720485925674438;0.7379634380340576;0.06477795541286469;0.7729367017745972;0.7528883814811707
99;0.0774284079670906;1e-05;0.7769988775253296;0.7313251495361328;0.06477192044258118;0.7684071660041809;0.7605705261230469
