epoch;loss;lr;precision;recall;val_loss;val_precision;val_recall
14;0.14631423354148865;0.002;0.7460317015647888;0.7639266848564148;0.15120375156402588;0.7508087158203125;0.7852956056594849
15;0.13861648738384247;0.002;0.7519503831863403;0.7662384510040283;0.16215044260025024;0.8081478476524353;0.523524284362793
16;0.13102781772613525;0.002;0.7599762082099915;0.7690742611885071;0.15011966228485107;0.8001019954681396;0.6601070165634155
17;0.12422619760036469;0.002;0.7689869999885559;0.768653154373169;0.14611396193504333;0.8088616132736206;0.5994696021080017
18;0.11821559071540833;0.002;0.7750584483146667;0.7726264595985413;0.1286359280347824;0.7802963256835938;0.7444835901260376
19;0.11220499873161316;0.002;0.7819603085517883;0.7811169624328613;0.13382172584533691;0.7987058162689209;0.6862420439720154
20;0.10647742450237274;0.002;0.7921605706214905;0.7836669683456421;0.1320248693227768;0.8008029460906982;0.6712450385093689
21;0.1011323407292366;0.002;0.7995600700378418;0.7914034724235535;0.13372597098350525;0.7628327012062073;0.7502903342247009
22;0.09741298854351044;0.002;0.8020310997962952;0.7948334813117981;0.13619081676006317;0.803972601890564;0.6444058418273926
23;0.0903356522321701;0.00020000001;0.8203437328338623;0.8169228434562683;0.1312207579612732;0.7665902972221375;0.7560331225395203
24;0.08784879744052887;0.00020000001;0.8255179524421692;0.8263041973114014;0.1330948770046234;0.757927656173706;0.7735083103179932
25;0.08638156205415726;0.00020000001;0.8274438381195068;0.8313910961151123;0.1334344446659088;0.7554137110710144;0.7662383913993835
26;0.08501965552568436;0.00020000001;0.830691933631897;0.8344222903251648;0.13151924312114716;0.7707628607749939;0.7456357479095459
27;0.08417773991823196;2.0000001e-05;0.8324342370033264;0.8378829956054688;0.1323881894350052;0.7744387984275818;0.7322024703025818
28;0.08415535092353821;2.0000001e-05;0.8337570428848267;0.8373452425003052;0.1336033046245575;0.7741540670394897;0.7291299104690552
29;0.08370457589626312;2.0000001e-05;0.8336329460144043;0.8390313386917114;0.13369277119636536;0.7795648574829102;0.7175803780555725
30;0.08336525410413742;2.0000001e-05;0.8361279368400574;0.8384671807289124;0.13461247086524963;0.7728431224822998;0.7294499278068542
31;0.08335728943347931;1e-05;0.8355909585952759;0.8392531275749207;0.1344398558139801;0.7762508392333984;0.7221251726150513
32;0.08318377286195755;1e-05;0.8357545733451843;0.8400001525878906;0.13459070026874542;0.7751773595809937;0.7263225317001343
33;0.08330105990171432;1e-05;0.8356207013130188;0.8397544026374817;0.13486585021018982;0.7763839960098267;0.7233139872550964
